发送日期,发送时间,发送年份,时间位置,出现时间秒,弹幕内容,用户ID,弹幕颜色,颜色代码,弹幕模式,字体大小,弹幕长度
2025/7/13,20:09:28,2025,5:29,329.38,真美啊这一场,f59bd8b3...,白色,#FFFFFF,滚动弹幕,正常,6
2025/7/13,19:25:05,2025,7:29,449.5,哎哟多了个手办,8641e4aa...,白色,#FFFFFF,滚动弹幕,正常,7
2025/7/13,18:36:45,2025,3:14,194.16,你不要霞嗦哈,7c24f8f7...,白色,#FFFFFF,滚动弹幕,正常,6
2025/7/13,18:07:01,2025,4:38,278.03,皇帝：早已知道,23d7c7ef...,白色,#FFFFFF,滚动弹幕,正常,7
2025/7/13,17:05:07,2025,0:21,21.31,正在啃猪爪，来得好及时哇哈哈哈哈哈,5d2a6e1b...,白色,#FFFFFF,滚动弹幕,正常,17
2025/7/13,16:37:57,2025,0:04,4.91,哇，新鲜的榨菜！！,368548a7...,白色,#FFFFFF,滚动弹幕,正常,9
2025/11/6,19:34:27,2025,7:26,446.5,胖橘：“哇！纯元手办！！！”,9254626c...,白色,#FFFFFF,滚动弹幕,正常,14
2025/10/30,22:24:47,2025,11:00,660.96,大橘:因为她爱我,67d6eafe...,白色,#FFFFFF,滚动弹幕,正常,8
2025/10/23,11:56:13,2025,6:39,399.95,这几个“证人”里，大概就绯闻是真以为他们有私的,a62dd75...,白色,#FFFFFF,滚动弹幕,正常,23
2025/10/18,14:13:01,2025,2:32,152.29,【最 后 的 轻 语】,3568e5e1...,白色,#FFFFFF,滚动弹幕,正常,11
2025/10/2,11:17:58,2025,6:44,404.34,小叶子蓄力90%,86721bae...,白色,#FFFFFF,滚动弹幕,正常,8
2025/10/1,19:18:07,2025,6:08,368.2,给皇后很长的准备解释时间,2a158e68...,白色,#FFFFFF,滚动弹幕,正常,12
2025/9/30,20:56:10,2025,16:51,1011.78,这纯元卡刷得过于生硬了吧,1da0374...,白色,#FFFFFF,滚动弹幕,正常,12
2025/9/29,22:03:10,2025,1:21,81.98,因为嬛嬛眉眼最像纯元，所以遮住嘴巴 ，强调眉眼,382f752d...,白色,#FFFFFF,滚动弹幕,正常,23
2025/9/11,20:47:56,2025,6:36,396.75,这个画框里嬛嬛的侧脸好美,c336ce1a...,白色,#FFFFFF,滚动弹幕,正常,12
2025/9/11,20:20:18,2025,13:47,827.13,玢儿后来当了浣碧的陪嫁去了果郡王府,91549cce...,白色,#FFFFFF,滚动弹幕,正常,17
2025/9/8,23:10:21,2025,17:46,1066.77,哈哈哈纯元牌失效咯,599d8d75...,白色,#FFFFFF,滚动弹幕,正常,9
2025/9/8,19:00:00,2025,13:51,831.8,玢儿原先被问甄嬛有没有接受温实初的追求，她要说实话的时候被堵回去了,4cd056c0...,白色,#FFFFFF,滚动弹幕,正常,33
2025/9/8,7:25:33,2025,13:18,798.06,在剧里被人迫害，剧外还要被人泼脏水，咱也不知道她啥也没干，怎么就克死别人了,9da24345...,白色,#FFFFFF,滚动弹幕,正常,37
2025/9/8,0:14:38,2025,17:13,1033.37,这里皇后是在提醒皇上，答应过纯元要照顾她,57d3c07f...,白色,#FFFFFF,滚动弹幕,正常,20
2025/9/6,19:45:38,2025,1:46,106.05,这不就发现了吗,d9ee9af1...,白色,#FFFFFF,滚动弹幕,正常,7
2025/8/31,14:02:26,2025,1:44,104.74,这里其实我以为她要发个誓啥的,e41fb4ac...,白色,#FFFFFF,滚动弹幕,正常,14
2025/8/30,21:09:08,2025,6:17,377.08,第一次看到首当其冲用对,5711dd07...,白色,#FFFFFF,滚动弹幕,正常,11
2025/8/26,15:18:48,2025,5:05,305.54,降为答应,1fe58077...,白色,#FFFFFF,滚动弹幕,正常,4
2025/8/25,3:40:12,2025,13:21,801.7,玢儿自带亡语哈哈哈,a70b1566...,白色,#FFFFFF,滚动弹幕,正常,9
2025/8/24,18:46:13,2025,15:40,940.17,不是不供，是供出来也没用。胖橘为了皇家颜面，即便作证也会被灭口背锅，不如一口咬死,780b4f1e...,白色,#FFFFFF,滚动弹幕,正常,40
2025/8/19,18:03:09,2025,11:34,694.41,陵容好漂亮啊这里,2b1a84fa...,白色,#FFFFFF,滚动弹幕,正常,8
2025/8/19,2:31:53,2025,6:37,397.18,少见的首当其冲用对的up,1567719a...,白色,#FFFFFF,滚动弹幕,正常,12
2025/8/11,17:17:05,2025,16:50,1010.19,演都不演了,110d9c2d...,白色,#FFFFFF,滚动弹幕,正常,5
2025/8/9,19:29:22,2025,7:29,449.14,辅助开大了,8caf805f...,白色,#FFFFFF,滚动弹幕,正常,5
2025/8/8,6:22:33,2025,10:28,628.72,燕窝不算荤腥 没啥问题吧,f0893f46...,白色,#FFFFFF,滚动弹幕,正常,12
2025/8/2,21:01:51,2025,3:13,193.93,这真的是“臣妾百口莫辩”,ebe9814d...,白色,#FFFFFF,滚动弹幕,正常,12
2025/7/30,15:19:21,2025,1:44,104.58,这不就被发现了吗,2233c8ca...,白色,#FFFFFF,滚动弹幕,正常,8
2025/7/27,22:01:35,2025,4:35,275.1,这是剧情设定，只要前后统一标准即可，不像大如转的贵子,bc6e2dff...,白色,#FFFFFF,滚动弹幕,正常,26
2025/7/27,10:33:02,2025,0:48,48.09,比如说把人藏在了景炎管辖的地方再装模作样的把人搜出来，以此栽赃,50965582...,白色,#FFFFFF,滚动弹幕,正常,31
2025/7/26,17:11:57,2025,8:04,484.82,小允子故人是莫言。。。,edb29fe9...,白色,#FFFFFF,滚动弹幕,正常,11
2025/7/25,1:59:42,2025,15:50,950.15,她咬出皇后，皇帝也不允许的,e2319460...,白色,#FFFFFF,滚动弹幕,正常,13
2025/7/23,16:22:19,2025,16:52,1012.38,皇后的理由很尬但是依然有用,737e969e...,白色,#FFFFFF,滚动弹幕,正常,13
2025/7/22,21:24:42,2025,16:20,980.44,脑子比不上,5bf929e0...,白色,#FFFFFF,滚动弹幕,正常,5
2025/7/19,21:36:59,2025,7:57,477.71,哈哈哈哈哈up是懂明晃晃的阴阳的,3eca4f9d...,白色,#FFFFFF,滚动弹幕,正常,16
2025/7/18,19:28:42,2025,6:31,391.3,“还来。？”,e8e2741a...,白色,#FFFFFF,滚动弹幕,正常,6
2025/7/18,7:51:58,2025,17:18,1038.33,你是真的没话说了 还不如不说,fa730930...,白色,#FFFFFF,滚动弹幕,正常,14
2025/7/17,12:27:53,2025,16:26,986.6,样貌你确实比不上嬛嬛,9d33c103...,白色,#FFFFFF,滚动弹幕,正常,10
2025/7/16,17:13:14,2025,6:44,404.49,小叶子救我口牙,f4766116...,白色,#FFFFFF,滚动弹幕,正常,7
2025/7/16,16:14:18,2025,17:44,1064.37,昆卡笑死我了,211f6b8f...,白色,#FFFFFF,滚动弹幕,正常,6
2025/7/15,19:45:15,2025,16:42,1002.95,又来了,6b2b09d5...,白色,#FFFFFF,滚动弹幕,正常,3
2025/7/15,14:03:42,2025,9:42,582.98,铁t救火是台湾的真事梗哈哈哈哈哈哈,8b50caa8...,白色,#FFFFFF,滚动弹幕,正常,17
2025/7/15,13:25:36,2025,13:06,786.96,死大橘 享尽齐人之福 啧 ,d7d74ba3...,白色,#FFFFFF,滚动弹幕,正常,13
2025/7/15,13:09:32,2025,5:37,337.81,《不再有疑心》,18027537...,白色,#FFFFFF,滚动弹幕,正常,7
2025/7/15,11:46:22,2025,13:18,798.97,今天真是热闹,34924377...,白色,#FFFFFF,滚动弹幕,正常,6
2025/7/15,2:17:20,2025,12:22,742.87,她一个贵人怎么和贵妃抗衡,eff7ef41...,白色,#FFFFFF,滚动弹幕,正常,12
2025/7/14,22:08:05,2025,7:31,451.74,我焯，元！,f24b0158...,白色,#FFFFFF,滚动弹幕,正常,5
2025/7/14,21:56:04,2025,18:51,1131.79,不打死下人和爱不爱纯元有什么关系。。又不是污蔑纯元,8b987ec7...,白色,#FFFFFF,滚动弹幕,正常,25
2025/7/14,21:46:27,2025,3:10,190.61,这演技没谁了…又在笑又在哭,67822150...,白色,#FFFFFF,滚动弹幕,正常,13
2025/7/14,20:05:46,2025,11:53,713.51,好漂亮啊这个陵容,4e0011a9...,白色,#FFFFFF,滚动弹幕,正常,8
2025/7/14,11:19:40,2025,14:04,844.81,死亡女神玢儿,397e3e85...,白色,#FFFFFF,滚动弹幕,正常,6
2025/7/14,4:16:38,2025,2:06,126.11,砖妃才是MVP,a916eda2...,白色,#FFFFFF,滚动弹幕,正常,7
2025/7/14,3:01:26,2025,0:39,39.03,树懒那边先用的小镜头咋就成这个up独创的了？,5ac85e78...,白色,#FFFFFF,滚动弹幕,正常,22
2025/7/14,1:21:30,2025,13:00,780.83,拽妃不愧是拽妃,edb1193f...,白色,#FFFFFF,滚动弹幕,正常,7
2025/7/14,0:31:39,2025,5:23,323.84,想不出来 笑死,9a0eb12e...,白色,#FFFFFF,滚动弹幕,正常,7
2025/7/13,22:53:47,2025,1:00,60.06,圆圈简直天才,d1569e0e...,白色,#FFFFFF,滚动弹幕,正常,6
2025/7/13,21:49:49,2025,4:35,275.33,笑死了哈哈哈哈哈,c410e3f6...,白色,#FFFFFF,滚动弹幕,正常,8
2025/7/13,20:13:54,2025,12:44,764.91,好可爱啊,f59bd8b3...,白色,#FFFFFF,滚动弹幕,正常,4
2025/7/13,19:33:05,2025,0:12,12.32,赶上了，开饭啦,7b5f2827...,白色,#FFFFFF,滚动弹幕,正常,7
2025/7/13,17:17:01,2025,8:11,491.13,这个截图我笑死,57fe1843...,白色,#FFFFFF,滚动弹幕,正常,7
2025/11/6,14:27:11,2025,5:13,313.74,大橘猫对你伸出了友谊爪爪,4b9ed6cc...,白色,#FFFFFF,顶部弹幕,正常,12
2025/11/5,21:59:54,2025,3:55,235.48,妹妹是不是亲的不重要，他要是要继承皇位那是真得验,2bf61ce4...,白色,#FFFFFF,滚动弹幕,正常,24
2025/11/4,0:08:25,2025,2:44,164.23,一个物伤，一个法伤,85fdaa15...,白色,#FFFFFF,滚动弹幕,正常,9
2025/11/2,22:23:39,2025,7:31,451.41,四郎：啊～新碎片,a39e35ee...,白色,#FFFFFF,滚动弹幕,正常,8
2025/10/29,20:36:39,2025,7:21,441.16,元神，启动！,3b1e767d...,其他颜色,#683A7B,顶部弹幕,正常,6
2025/10/29,16:57:22,2025,11:43,703.21,神特么拔舌妆,9e568cab...,白色,#FFFFFF,滚动弹幕,正常,6
2025/10/24,2:38:50,2025,18:49,1129.06,主子获罪奴才得死，还不如顶罪保全主子还能照顾家人,14548558...,白色,#FFFFFF,滚动弹幕,正常,24
2025/10/22,17:26:04,2025,10:29,629.31,狸猫！狸猫换太子，果子狸！梗叠满了,f5643044...,白色,#FFFFFF,滚动弹幕,正常,17
2025/10/15,21:53:13,2025,17:39,1059.49,你的纯元引用卡已到期,2467bb7f...,白色,#FFFFFF,滚动弹幕,正常,10
2025/10/15,19:10:14,2025,17:26,1046.65,大娘子:又演又演,281a2d19...,白色,#FFFFFF,滚动弹幕,正常,8
2025/10/13,9:13:47,2025,1:08,68.44,嬛嬛这个神情真是我见犹怜呢,66837b1b...,白色,#FFFFFF,滚动弹幕,正常,13
2025/10/5,8:39:58,2025,11:26,686.3,她是为了防止静白供出她们来吧,734d506d...,白色,#FFFFFF,滚动弹幕,正常,14
2025/9/30,10:06:02,2025,3:50,230.96,六阿哥 还来？,e6610ca...,白色,#FFFFFF,滚动弹幕,正常,7
2025/9/30,0:27:35,2025,9:06,546.25,直率勇敢啥时候成华妃性格了？,c3ba0584...,白色,#FFFFFF,滚动弹幕,正常,14
2025/9/29,23:05:46,2025,2:04,124.63,这招水险。,15dc0608...,亮黄色,#FEF102,顶部弹幕,正常,5
2025/9/28,20:44:42,2025,14:46,886.6,其实如果不是发现纯元死因，胖橘可能会去母留子，给宜修做太后,d82a18e0...,白色,#FFFFFF,滚动弹幕,正常,29
2025/9/26,11:17:37,2025,5:48,348.68,会有的 会找夏刈的,262a3166...,白色,#FFFFFF,滚动弹幕,正常,9
2025/9/9,19:34:49,2025,3:34,214.54,臣妾百口莫辩,afc8f053...,白色,#FFFFFF,滚动弹幕,正常,6
2025/9/7,20:45:12,2025,12:56,776.93,比华妃还拽的女人,2be26fed...,白色,#FFFFFF,滚动弹幕,正常,8
2025/9/5,11:11:59,2025,17:50,1070.35,皇后：？？？？？？？？,7f7095d1...,白色,#FFFFFF,滚动弹幕,正常,11
2025/9/3,14:01:52,2025,18:28,1108.92,为啥净白不跪,66af2d0d...,白色,#FFFFFF,滚动弹幕,正常,6
2025/9/3,11:48:05,2025,2:05,125.49,这招虽～险,6a568eee...,白色,#FFFFFF,滚动弹幕,正常,5
2025/9/3,1:00:18,2025,13:12,792.35,死亡侍女，咳死好多人,5d3ba20a...,白色,#FFFFFF,滚动弹幕,正常,10
2025/8/30,20:09:52,2025,2:08,128.03,神助攻,ddad5a26...,白色,#FFFFFF,滚动弹幕,正常,3
2025/8/29,0:22:41,2025,17:52,1072.68,刷卡刷爆了是这样的,54c14bb8...,白色,#FFFFFF,滚动弹幕,正常,9
2025/8/25,2:15:32,2025,16:44,1004.32,又刷卡！,b36fbc17...,白色,#FFFFFF,滚动弹幕,正常,4
2025/8/23,22:24:50,2025,8:26,506.54,这个时间来不及吧。,a8e3ac42...,白色,#FFFFFF,滚动弹幕,正常,9
2025/8/16,22:30:31,2025,15:02,902.32,这里已经知道果郡王爱甄嬛了，护着,e750d429...,白色,#FFFFFF,滚动弹幕,正常,16
2025/8/16,18:12:02,2025,0:22,22.16,嬛嬛好美啊…...,782ac4fc...,白色,#FFFFFF,滚动弹幕,正常,9
2025/8/16,16:44:45,2025,17:27,1047.04,眼神好冷。,c1a956a8...,白色,#FFFFFF,滚动弹幕,正常,5
2025/8/16,2:34:13,2025,18:42,1122.26,肯定是皇后提前安排好的啊,d7b17503...,白色,#FFFFFF,滚动弹幕,正常,12
2025/8/13,19:12:58,2025,2:48,168.69,皇后之上还有太后,6940edd7...,白色,#FFFFFF,滚动弹幕,正常,8
2025/8/12,13:30:05,2025,7:44,464.18,如同桑启开大，奶队友，伤对手，不经意间还能收割。,35813c2f...,白色,#FFFFFF,滚动弹幕,正常,24
2025/8/10,12:04:53,2025,10:42,642.39,狸猫，甄嬛怕猫,d6bb6d7c...,白色,#FFFFFF,滚动弹幕,正常,7
2025/8/8,13:09:27,2025,16:48,1008.6,queencard！,a0f9a9f9...,白色,#FFFFFF,滚动弹幕,正常,10
2025/8/6,23:43:10,2025,5:42,342.42,是嘛？还是喜欢菀嫔时期的嬛嬛,90517587...,白色,#FFFFFF,滚动弹幕,正常,14
2025/8/4,23:19:54,2025,7:30,450.85,玉娆的配音着实不咋滴,5bd7035e...,白色,#FFFFFF,滚动弹幕,正常,10
2025/8/4,18:02:51,2025,9:14,554.59,还有现在玉娆年轻,e9e9e914...,白色,#FFFFFF,滚动弹幕,正常,8
2025/8/3,20:04:27,2025,8:31,511.3,应该是在京郊,6ce330b0...,白色,#FFFFFF,滚动弹幕,正常,6
2025/8/1,20:30:35,2025,8:59,539.72,华妃加上纯元,bb84896...,白色,#FFFFFF,滚动弹幕,正常,6
2025/8/1,18:08:54,2025,5:41,341.97,快签婚内财产协议呀！,df0bd50f...,白色,#FFFFFF,滚动弹幕,正常,10
2025/7/31,21:25:43,2025,9:22,562.41,甄嬛刚生了胧月就去甘露寺修行了，不是现在,471fc8f5...,白色,#FFFFFF,滚动弹幕,正常,20
2025/7/30,14:17:01,2025,9:05,545.68,铁t来了,cd1677f7...,白色,#FFFFFF,滚动弹幕,正常,4
2025/7/28,13:39:26,2025,4:51,291.31,既然都到这份儿上了，皇上为什么不扎自己一针验血,617822f7...,白色,#FFFFFF,滚动弹幕,正常,23
2025/7/26,17:07:46,2025,4:29,269.65,不中用了,edb29fe9...,白色,#FFFFFF,滚动弹幕,正常,4
2025/7/26,15:11:51,2025,5:40,340.99,《不再有疑心》,866a78b6...,白色,#FFFFFF,滚动弹幕,正常,7
2025/7/24,20:16:10,2025,1:30,90.35,这个处理方式好舒服，好像代入思考了一样,a7e43459...,白色,#FFFFFF,滚动弹幕,正常,19
2025/7/24,14:11:08,2025,4:43,283.19,赌失败了,93cec276...,白色,#FFFFFF,滚动弹幕,正常,4
2025/7/23,19:30:35,2025,10:24,624.51,燕窝可是华贵之物~,c5d2f206...,白色,#FFFFFF,滚动弹幕,正常,9
2025/7/22,21:13:21,2025,5:06,306.04,妈呀 第一次注意到嬛这个颤动的表情 “装”的真好,5bf929e0...,白色,#FFFFFF,滚动弹幕,正常,24
2025/7/21,12:08:53,2025,17:53,1073.17,哈哈哈哈刷卡失败,82cf88cd...,白色,#FFFFFF,滚动弹幕,正常,8
2025/7/20,18:56:10,2025,10:36,636.03,这又不是大如传，燕窝也不算的华贵之物,791187c0...,白色,#FFFFFF,滚动弹幕,正常,18
2025/7/20,10:34:49,2025,7:45,465.52,嘻嘻小姨子来咯,f2aaa5fc...,白色,#FFFFFF,滚动弹幕,正常,7
2025/7/20,6:39:26,2025,1:24,84.3,周末早上的另外48个朋友，你们好,c98785bd...,白色,#FFFFFF,滚动弹幕,正常,16
2025/7/19,13:26:38,2025,18:37,1117.16,为什么绘春要跳出来,6fba9137...,白色,#FFFFFF,滚动弹幕,正常,9
2025/7/19,13:20:34,2025,16:32,992.7,人身攻击干什么啊，，，,a6685725...,白色,#FFFFFF,滚动弹幕,正常,11
2025/7/18,0:00:43,2025,16:24,984.77,颜值也比不上啊，实话说,6b60aa2b...,白色,#FFFFFF,滚动弹幕,正常,11
2025/7/17,12:33:37,2025,5:29,329.47,你放屁,17f6ecb7...,白色,#FFFFFF,滚动弹幕,正常,3
2025/7/17,10:42:48,2025,13:12,792.43,纷纷自曝,330a4d3...,白色,#FFFFFF,滚动弹幕,正常,4
2025/7/17,10:30:27,2025,4:46,286.78,不跟皇帝再验验吗,330a4d3...,白色,#FFFFFF,滚动弹幕,正常,8
2025/7/17,4:18:39,2025,8:09,489.54,神人截图,7bd2e693...,深红色,#E70012,顶部弹幕,正常,4
2025/7/17,0:45:01,2025,16:29,989.3,这小牛鼻子,6491dbb9...,白色,#FFFFFF,滚动弹幕,正常,5
2025/7/16,20:23:40,2025,13:22,802.79,可怜不是帮凶的理由,dcc99faa...,亮黄色,#FEF102,滚动弹幕,正常,9
2025/7/16,19:08:51,2025,8:56,536.25,新三是导演的锅，于和伟老师演曹操和史强都很棒的,a5516b9a...,白色,#FFFFFF,滚动弹幕,正常,23
2025/7/15,21:54:25,2025,16:35,995.38,好像牛,3f5b15ae...,白色,#FFFFFF,滚动弹幕,正常,3
2025/7/15,15:17:09,2025,3:34,214.46,臣妾百口莫辩,5150c0d3...,白色,#FFFFFF,滚动弹幕,正常,6
2025/7/15,13:07:16,2025,13:27,807.73,陈四吗？,4505fc4c...,白色,#FFFFFF,滚动弹幕,正常,4
2025/7/15,12:49:59,2025,17:14,1034.22,小叶子表示没眼看,5fcd7a68...,白色,#FFFFFF,滚动弹幕,正常,8
2025/7/15,2:02:07,2025,5:43,343.23,并非不会，，，，,9217d4fb...,白色,#FFFFFF,滚动弹幕,正常,8
2025/7/15,0:27:50,2025,0:45,45.45,太有才了，必须三连,67fa9676...,白色,#FFFFFF,滚动弹幕,正常,9
2025/7/14,22:06:29,2025,18:38,1118.25,皇后捞你出来炸油条吗,67822150...,白色,#FFFFFF,滚动弹幕,正常,10
2025/7/14,21:58:22,2025,12:22,742.39,安小鸟这波臭棋，为把自己经营的人设全碎,67822150...,白色,#FFFFFF,滚动弹幕,正常,19
2025/7/14,18:40:30,2025,8:02,482.66,大胖菊的眼睛一直盯着玉娆看,f0861a66...,白色,#FFFFFF,滚动弹幕,正常,13
2025/7/14,18:09:17,2025,12:00,720.51,安陵容心狠（）,869ff5fc...,其他颜色,#84C0CB,滚动弹幕,正常,7
2025/7/14,18:04:10,2025,8:35,515.31,憑什麼後來者居上,869ff5fc...,白色,#FFFFFF,滚动弹幕,正常,8
2025/7/14,14:15:22,2025,18:58,1138.36,嬛嬛绝美,4be0e1c6...,白色,#FFFFFF,滚动弹幕,正常,4
2025/7/14,7:53:39,2025,2:03,123.81,未改版的蔡文姬，能奶能打,b252a5a2...,白色,#FFFFFF,滚动弹幕,正常,12
2025/7/14,1:41:08,2025,11:28,688.77,还有灭口静白,998ef7f...,白色,#FFFFFF,滚动弹幕,正常,6
2025/7/13,23:40:33,2025,9:00,540.09,是华妃的大胆直接（）,422453db...,白色,#FFFFFF,滚动弹幕,正常,10
2025/7/13,22:13:32,2025,15:31,931.52,要自己的命更要全族的命,74410456...,白色,#FFFFFF,滚动弹幕,正常,11
2025/7/13,22:05:49,2025,8:59,539.63,主要还是有纯元的脸,74410456...,白色,#FFFFFF,滚动弹幕,正常,9
2025/7/13,21:18:02,2025,4:36,276.87,远离赌徒，你好我好大家好,6bfd9775...,白色,#FFFFFF,滚动弹幕,正常,12
2025/7/13,21:10:07,2025,10:41,641.25,橘猫，你是在点我吗？,f788263...,白色,#FFFFFF,滚动弹幕,正常,10
2025/7/13,19:30:03,2025,7:15,435.18,并非果断,9c1003d5...,白色,#FFFFFF,滚动弹幕,正常,4
2025/11/5,22:00:33,2025,4:08,248.47,问题是滴血验亲这事本来就没有科学依据,2bf61ce4...,白色,#FFFFFF,滚动弹幕,正常,18
2025/11/4,17:14:20,2025,4:02,242.83,果子狸：唉，打不着～,4d27ef8c...,白色,#FFFFFF,滚动弹幕,正常,10
2025/11/4,12:00:45,2025,12:53,773.96,solo起来！,45d412fb...,亮黄色,#FEF102,顶部弹幕,正常,7
2025/11/3,12:44:09,2025,2:39,159.62,一格电娘娘绝杀！！！,3ab4d64b...,白色,#FFFFFF,滚动弹幕,正常,10
2025/11/1,16:43:26,2025,11:06,666.73,安小鸟一看甄嬛占上分，立马倒戈,96697d46...,白色,#FFFFFF,滚动弹幕,正常,15
2025/11/1,1:03:20,2025,9:32,572.62,确实一别数年，甄嬛在凌云峰过了很长一段时间呢，只是回宫的时间没那么长,3afe75c3...,白色,#FFFFFF,滚动弹幕,正常,34
2025/10/31,1:33:54,2025,6:14,374.75,祺贵人不中用啊 直接说再演皇上和六阿哥的啊！！！,7f022e0e...,白色,#FFFFFF,顶部弹幕,正常,24
2025/10/29,10:49:31,2025,8:46,526.03,陈老师还是演技太好了,55041908...,白色,#FFFFFF,滚动弹幕,正常,10
2025/10/28,3:25:00,2025,10:57,657.22,哎呦嬛嬛这个眼神换了我也要心疼死了,ee2d3559...,白色,#FFFFFF,滚动弹幕,正常,17
2025/10/27,16:13:44,2025,15:32,932.67,他还有母族还有家人呢，怎么可能在这儿供出来呢？,5f2555fa...,白色,#FFFFFF,滚动弹幕,正常,23
2025/10/26,17:10:52,2025,4:53,293.81,第一是皇上怕疼第二最关键的是，如果直接用自己的血，就等于是对世人说，我怀疑我儿子不是我的。用温实初的，对名誉损伤会小一些,eefc94...,白色,#FFFFFF,滚动弹幕,正常,60
2025/10/26,5:20:09,2025,13:56,836.5,玢儿后来跟浣碧待在果郡王府了,7cd5cdaf...,白色,#FFFFFF,滚动弹幕,正常,14
2025/10/25,16:16:51,2025,5:55,355.28,《胖橘以为甄嬛现在心率120 ，真相是甄嬛心早死了》,c16947a7...,白色,#FFFFFF,滚动弹幕,正常,26
2025/10/24,12:32:23,2025,2:12,132.13,这个台词太牛了,23534b7c...,白色,#FFFFFF,滚动弹幕,正常,7
2025/10/23,17:33:02,2025,7:10,430.71,苏妃唯一不敢硬刚的妃子,71ae7b68...,白色,#FFFFFF,滚动弹幕,正常,11
2025/10/23,14:33:50,2025,9:18,558.34,这里虽然知道是甄嬛战队做戏，但是还是很感动,89c0132c...,白色,#FFFFFF,滚动弹幕,正常,21
2025/10/20,12:51:13,2025,4:56,296.15,古代帝王一举一动都有人看着，更别说损伤自己的身体了，身体发肤受之父母，而且皇帝身体受损民间会认为有灾害发生,9e134c29...,白色,#FFFFFF,滚动弹幕,正常,53
2025/10/19,10:49:29,2025,15:28,928.04,真爆出来皇上和皇后一族也不会放过他们一族的，还不如把黑锅背下来祈祷皇后能庇护自己的亲人,8b0e825c...,白色,#FFFFFF,滚动弹幕,正常,43
2025/10/14,14:16:54,2025,7:09,429.55,我放顶级打野,de1f9c5c...,白色,#FFFFFF,滚动弹幕,正常,6
2025/10/13,21:51:58,2025,7:17,437.59,华妃代餐,9503d457...,白色,#FFFFFF,滚动弹幕,正常,4
2025/10/12,18:53:53,2025,14:36,876.34,宜修：我靠她好厉害,3f0ab721...,白色,#FFFFFF,滚动弹幕,正常,9
2025/10/10,23:23:15,2025,9:05,545.57,曾小贤pk胡一菲,fc5a5be7...,白色,#FFFFFF,滚动弹幕,正常,8
2025/10/10,19:16:32,2025,8:59,539.38,我一眼就看出来谁对谁错.jpg,3eeb60fd...,白色,#FFFFFF,滚动弹幕,正常,15
2025/10/10,18:37:56,2025,7:42,462.32,哇！来了一个更想纯元的手办,b55f15bf...,白色,#FFFFFF,滚动弹幕,正常,13
2025/10/7,17:30:21,2025,1:57,117.58,宜修可是唯物主义战士，发誓有啥大不了的,4f03834b...,白色,#FFFFFF,滚动弹幕,正常,19
2025/10/7,11:46:21,2025,14:19,859.31,一定是皇上干的！,9124695e...,白色,#FFFFFF,滚动弹幕,正常,8
2025/10/7,1:00:38,2025,18:43,1123.55,没好处，但是她不出来，她一家子都得死。,32a0b487...,白色,#FFFFFF,滚动弹幕,正常,19
2025/10/6,0:41:19,2025,3:59,239.86,皇后要么让皇帝滴血，寄希望甄嬛出轨别人，要么找替罪羊,51436a94...,白色,#FFFFFF,滚动弹幕,正常,26
2025/10/5,23:50:30,2025,10:09,609.39,三两句话全连起来了，意简言赅,de117667...,白色,#FFFFFF,滚动弹幕,正常,14
2025/10/5,12:03:37,2025,16:43,1003.67,不要比较演员好吧，演的都很好,ab5bbae1...,白色,#FFFFFF,滚动弹幕,正常,14
2025/10/2,20:26:13,2025,3:26,206.45,臣妾百口莫辩,84e7d35c...,白色,#FFFFFF,滚动弹幕,正常,6
2025/10/2,11:31:31,2025,17:03,1023.28,小叶子这个撇嘴太绝了,86721bae...,白色,#FFFFFF,滚动弹幕,正常,10
2025/9/30,23:31:52,2025,9:20,560.8,铁t救火,4610b1e...,白色,#FFFFFF,滚动弹幕,正常,4
2025/9/30,12:26:59,2025,8:39,519.28,估计也就五环，骑一会儿,59ca1133...,白色,#FFFFFF,滚动弹幕,正常,11
2025/9/30,3:24:48,2025,16:20,980.15,主要是人力和智慧,3eee5851...,白色,#FFFFFF,滚动弹幕,正常,8
2025/9/28,20:41:46,2025,13:21,801.99,死神使者玢儿,d82a18e0...,白色,#FFFFFF,滚动弹幕,正常,6
2025/9/28,20:05:48,2025,3:39,219.55,这碗问题绝对没有水,3320aa6a...,亮黄色,#FEF102,滚动弹幕,正常,9
2025/9/27,17:38:54,2025,11:41,701.87,怕净白说秃噜嘴把她们拱出去吧，毕竟连叶澜依的背景都知道，应该没少聊,e68eefcd...,白色,#FFFFFF,滚动弹幕,正常,33
2025/9/23,23:55:39,2025,9:21,561.11,一年都不到，走的时候怀孕至少两三个月了，现在才生没多久,cba9e3d8...,白色,#FFFFFF,滚动弹幕,正常,27
2025/9/22,1:11:59,2025,17:22,1042.58,因为皇后演员说的是粤语的,53337aca...,白色,#FFFFFF,滚动弹幕,正常,12
2025/9/21,14:08:28,2025,15:07,907.13,皇后暗示齐妃给叶灌了九寒汤不能生育 叶肯定心里有数恨死皇后,d5d64ec6...,白色,#FFFFFF,滚动弹幕,正常,29
2025/9/17,12:16:04,2025,15:28,928.04,家族也不要了吗瓜6,415b8ba7...,白色,#FFFFFF,滚动弹幕,正常,9
2025/9/13,19:16:30,2025,3:12,192.5,《不知是哪里得罪了皇后》,c7eb2512...,白色,#FFFFFF,滚动弹幕,正常,12
